DATAFLOW;FREQ;STAT;SPATIAL;TIME_PERIOD;OBS_VALUE;NOT_COUNTED_PROPORTION;GENERAL_STATUS;OBS_STATUS;STATUS;LAND_SURFACE;SPECIAL_VALUE;APPROXIMATELY_LOCATED_POPULATION_PROPORTION;OBS_NOTE;MEASURE;MEASUREMENT_METHOD;UNIT_MEASURE;CONVENTIONALLY_LOCATED_PROPORTION;UNIVERSE;POPULATED;AREA_OF_DISSEMINATION;INSPIREID
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4043000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4044000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4049000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4050000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4051000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4052000;2021;120;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4053000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4054000;2021;69;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4055000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4056000;2021;545;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4057000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4058000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2937000E4059000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4020000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4022000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4023000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4024000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4025000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4026000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4027000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4028000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4029000;2021;3129;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4030000;2021;650;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4031000;2021;192;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4032000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4033000;2021;930;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4034000;2021;2220;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4035000;2021;58;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4036000;2021;1426;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4037000;2021;3463;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4038000;2021;1083;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4039000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4040000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4041000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4042000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4043000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4044000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4045000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4046000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4047000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4048000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4049000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4050000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4051000;2021;10;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4052000;2021;10;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4053000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4054000;2021;398;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4055000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4056000;2021;429;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4057000;2021;58;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4058000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2938000E4059000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4019000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4020000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4022000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4023000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4024000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4025000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4026000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4027000;2021;82;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4028000;2021;222;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4029000;2021;11196;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4030000;2021;5915;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4031000;2021;360;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4032000;2021;814;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4033000;2021;110;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4034000;2021;109;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4035000;2021;1;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4036000;2021;97;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4037000;2021;353;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4038000;2021;2;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4039000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4040000;2021;7;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4041000;2021;212;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4042000;2021;2;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4043000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4044000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4045000;2021;14;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4046000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4047000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4048000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4049000;2021;215;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4050000;2021;811;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4051000;2021;3046;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4052000;2021;409;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4053000;2021;6;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4054000;2021;516;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4055000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4056000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4057000;2021;442;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4058000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2939000E4059000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4019000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4020000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4022000;2021;7;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4023000;2021;85;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4024000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4025000;2021;653;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4026000;2021;997;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4027000;2021;2388;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4028000;2021;837;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4029000;2021;5796;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4030000;2021;4351;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4031000;2021;2781;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4032000;2021;5110;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4033000;2021;2294;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4034000;2021;276;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4035000;2021;791;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4036000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4037000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4038000;2021;264;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4039000;2021;1517;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4040000;2021;1;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4041000;2021;80;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4042000;2021;542;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4043000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4044000;2021;379;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4045000;2021;1215;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4046000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4047000;2021;175;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4048000;2021;13;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4049000;2021;222;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4050000;2021;95;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4051000;2021;250;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4052000;2021;62;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4053000;2021;146;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4054000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4055000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4056000;2021;21;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4057000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4058000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2940000E4059000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2941000E4018000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2941000E4019000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2941000E4020000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2941000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2941000E4022000;2021;9;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2941000E4023000;2021;2672;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
