DATAFLOW;FREQ;STAT;SPATIAL;TIME_PERIOD;OBS_VALUE;NOT_COUNTED_PROPORTION;GENERAL_STATUS;OBS_STATUS;STATUS;LAND_SURFACE;SPECIAL_VALUE;APPROXIMATELY_LOCATED_POPULATION_PROPORTION;OBS_NOTE;MEASURE;MEASUREMENT_METHOD;UNIT_MEASURE;CONVENTIONALLY_LOCATED_PROPORTION;UNIVERSE;POPULATED;AREA_OF_DISSEMINATION;INSPIREID
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4706000;2021;4113;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4707000;2021;1250;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4708000;2021;761;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4709000;2021;340;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4710000;2021;971;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4711000;2021;1618;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4712000;2021;1484;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4713000;2021;727;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1452000E4714000;2021;2;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4701000;2021;30;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4702000;2021;54;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4703000;2021;111;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4704000;2021;99;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4705000;2021;462;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4706000;2021;2450;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4707000;2021;1121;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4708000;2021;1384;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4709000;2021;706;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4710000;2021;368;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4711000;2021;1094;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4712000;2021;286;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1453000E4713000;2021;226;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4702000;2021;372;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4703000;2021;1345;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4704000;2021;131;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4705000;2021;261;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4707000;2021;163;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4708000;2021;954;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4709000;2021;1448;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4711000;2021;201;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1454000E4712000;2021;7;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4702000;2021;122;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4703000;2021;174;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4704000;2021;224;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4705000;2021;551;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4706000;2021;1;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4707000;2021;13;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4708000;2021;396;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4709000;2021;15;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1455000E4710000;2021;4;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1456000E4705000;2021;135;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1456000E4706000;2021;639;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1456000E4707000;2021;1176;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1456000E4708000;2021;625;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1457000E4706000;2021;7;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;MT_CRS3035RES1000mN1457000E4707000;2021;1;0;final;I;final;1;;0;;populationAtResidencePlace;count;PS;;;1;MT;
